name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"lessing-der-junge-gelehrte","ger000272","Q1198951","Lessing","0","Der junge Gelehrte","Ein Lustspiel in drei Aufzügen","Comedy","http://www.textgridrep.org/textgrid:rjwv.0","","","","","1748","6","false","1","1","1","several characters","5","1","1748","1754","5","6","2","4","0","","1","15","","42","2","3","26400","26134","570","1048","20"
"lessing-der-misogyn","ger000391","Q56255302","Lessing","0","Der Misogyn","Ein Lustspiel in drei Aufzügen","Comedy","http://www.textgridrep.org/textgrid:rkq6.0","","","","","1755","7","false","0.9238095238095239","0.9047619047619048","1.0952380952380953","several characters","5.428571428571429","2","","1755","6","7","3","4","0","","1","19","1748","23","0","3","13189","13005","347","477","0"
"lessing-der-schatz","ger000249","Q56255327","Lessing","0","Der Schatz","Ein Lustspiel in einem Aufzuge","Comedy","http://www.textgridrep.org/textgrid:rkzk.0","","","","","1755","8","false","0.5958333333333333","0.5","1.5714285714285714","anselmo","3.5","3","","1755","6","8","0","8","0","","1","14","1750","18","0","0","12417","12288","274","612","0"
"lessing-die-alte-jungfer","ger000401","Q56255313","Lessing","0","Die alte Jungfer","Ein Lustspiel in drei Aufzügen","Comedy","http://www.textgridrep.org/textgrid:rjdc.0","","","","","1749","11","false","0.8432900432900432","0.6909090909090909","1.309090909090909","jungfer_ohldin|lisette","6.909090909090909","2","","1749","10","11","3","8","0","","1","38","1748","23","0","3","10260","10012","303","476","9"
"lessing-die-juden","ger000222","Q1213679","Lessing","0","Die Juden","Ein Lustspiel in einem Aufzuge","Comedy","http://www.textgridrep.org/textgrid:rktc.0","","","","","1754","7","false","0.7","0.6666666666666666","1.4285714285714286","der_reisende|das_fraeulein|lisette","4","3","1766","1754","5","7","2","5","0","","1","14","1749","23","3","0","10643","10476","397","380","0"
"lessing-emilia-galotti","ger000088","Q782653","Lessing","0","Emilia Galotti","Ein Trauerspiel in fünf Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:rksp.0","","","","","1772","13","false","0.5174603174603174","0.3717948717948718","1.7820512820512822","marinelli","4.461538461538462","3","1772","1772","9","13","3","10","0","","1","29","","43","15","5","21136","20809","1332","835","0"
"lessing-minna-von-barnhelm","ger000357","Q1209859","Lessing","0","Minna von Barnhelm oder das Soldatenglück","Ein Lustspiel in fünf Aufzügen","Comedy","http://www.textgridrep.org/textgrid:rjh9.0","","","","","1767","13","false","0.757031857031857","0.4230769230769231","1.6025641025641026","von_tellheim","5.076923076923077","3","1767","1767","11","13","3","10","0","","1","33","","56","10","5","26429","25916","1665","1136","0"
"lessing-miss-sara-sampson","ger000087","Q1713147","Lessing","0","Miß Sara Sampson","Ein Trauerspiel in fünf Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:rjmw.0","","","","","1755","11","false","0.6948051948051948","0.43636363636363634","1.7454545454545454","mellefont","4.363636363636363","4","1755","1755","7","11","5","6","0","","1","24","","44","3","5","26705","26353","808","690","0"
"lessing-nathan-der-weise","ger000369","Q286611","Lessing","0","Nathan der Weise","Ein dramatisches Gedicht in fünf Aufzügen","","http://www.textgridrep.org/textgrid:rkpt.0","","","","","1779","14","false","0.738095238095238","0.31868131868131866","1.8571428571428572","saladin","4.142857142857143","3","1783","1779","10","14","3","11","0","","1","29","","41","21","5","30460","29908","935","0","4740"
"lessing-philotas","ger000194","Q6074342","Lessing","0","Philotas","Ein Trauerspiel","Tragedy","http://www.textgridrep.org/textgrid:rjqs.0","","","","","1759","4","false","0.5833333333333333","0.6666666666666666","1.3333333333333333","philotas","2","2","1774","1759","3","4","0","4","0","","1","4","","8","1","0","7122","7057","85","195","0"
"lortzing-der-waffenschmied","ger000147","Q1197876","Lortzing","0","Der Waffenschmied","Komische Oper in drei Aufzügen","","http://www.textgridrep.org/textgrid:s6kj.0","","","","","1846","12","true","0.8949735449735451","0.8333333333333334","1.1666666666666667","several characters","9.166666666666666","2","1846","","11","12","2","8","2","","1","55","","38","6","3","13441","12872","1294","453","1127"
"lortzing-der-wildschuetz","ger000269","Q253376","Lortzing","0","Der Wildschütz oder Die Stimme der Natur","Komische Oper in drei Aufzügen","","http://www.textgridrep.org/textgrid:r2m9.0","","","","","1842","16","true","0.854229797979798","0.5","1.575","baculus|graf|baron","7.5","3","1842","","12","16","7","7","2","","1","60","","45","8","3","18356","17670","1938","559","1548"
"lortzing-zar-und-zimmermann","ger000094","Q147594","Lortzing","0","Zar und Zimmermann","Komische Oper in drei Aufzügen","","http://www.textgridrep.org/textgrid:s6kn.0","","","","","1837","20","true","0.8521944721944721","0.4105263157894737","1.6842105263157894","zar|van_bett|iwanow","7.8","3","1837","1891","15","20","5","11","4","","1","78","","37","11","3","16328","15596","1890","441","1274"
"ludwig-der-erbfoerster","ger000011","Q56439928","Ludwig","0","Der Erbförster","Trauerspiel in fünf Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:s6m6.0","","","","","1850","17","false","0.7767598414657239","0.4632352941176471","1.6102941176470589","andres","7.411764705882353","3","1850","1853","13","17","3","14","0","","1","63","1849","44","0","5","25807","25065","3449","1122","0"
"ludwig-die-makkabaeer","ger000430","Q56439968","Ludwig","0","Die Makkabäer","Trauerspiel in fünf Akten","Tragedy","http://www.textgridrep.org/textgrid:s6m2.0","","","","","1854","38","false","0.8658500526759356","0.5576102418207681","1.4423897581792318","simon","20.63157894736842","2","","1854","35","38","4","26","8","","1","392","1852","7","0","5","20808","20220","2691","0","2741"
"maler-mueller-fausts-leben-dramatisiert","ger000561","Q111396487","Maler Müller","0","Fausts Leben dramatisiert","","","http://www.textgridrep.org/textgrid:spgf.0","","","","","1778","73","false","0.9053719564982458","0.2039573820395738","2.1773444753946145","faust","14.684931506849315","4","","1778","39","73","5","67","1","","3","536","1776/1778","16","0","0","25245","23687","1003","615","130"
"maler-mueller-golo-und-genovefa","ger000435","Q1536644","Maler Müller","0","Golo und Genovefa","Ein Schauspiel in fünf Aufzügen","","http://www.textgridrep.org/textgrid:spd6.0","","","","","1781","61","false","0.815496633162929","0.16557377049180327","2.0956284153005464","golo","9.934426229508198","3","","1811","42","61","9","49","3","","1","303","1775/1781","52","1","5","47033","46225","2148","1866","261"
"malss-der-alte-buerger-capitain","ger000018","Q56379497","Malß","0","Der alte Bürger-Capitain oder Die Entführung","Lustspiel in zwei Aufzügen","Comedy","http://www.textgridrep.org/textgrid:s8bv.0","","","","","1820","16","false","0.8732548701298701","0.575","1.425","capitain","8.625","2","1821","1820","15","16","2","12","2","","1","69","","32","0","2","14488","13007","860","524","0"
"malss-die-jungfern-koechinnen","ger000044","Q54366286","Malß","0","Die Jungfern Köchinnen","Lokalposse in einem Akt","Comedy","http://www.textgridrep.org/textgrid:s8br.0","","","","","1835","11","false","0.890909090909091","0.8363636363636363","1.1636363636363636","madame_hammel","8.363636363636363","2","1835","1836","10","11","7","4","0","","1","46","","28","0","0","9681","9309","952","452","8"
"may-babel-und-bibel","ger000221","Q15785023","May","0","Babel und Bibel","Arabische Fantasia in zwei Akten","","http://www.textgridrep.org/textgrid:s9j7.0","","","","","1906","31","false","0.8982858509468782","0.6387096774193548","1.3612903225806452","scheik","19.161290322580644","2","","1906","30","31","3","20","8","","1","297","","48","1","2","27800","23163","9214","9","2558"
"meisl-der-lustige-fritz","ger000119","Q36145209","Meisl","0","Der lustige Fritz oder Schlafe, Träume, stehe auf, kleide dich an und bessre dich!","Ein Märchen neuerer Zeit in zwei Aufzügen","","http://www.textgridrep.org/textgrid:sc8m.0","","","","","1818","30","false","0.8508172219936925","0.26666666666666666","1.767816091954023","fritz","7.733333333333333","3","1818","1819","28","30","5","11","14","","1","116","","36","2","2","14797","14137","1168","490","317"
"meisl-orpheus-und-euridice","ger000316","Q56255206","Meisl","0","Orpheus und Euridice oder So geht es im Olymp zu!","Eine mythologische Karrikatur in zwey Acten in Knittelreimen","","http://www.textgridrep.org/textgrid:sc8q.0","","","","","1813","23","false","0.8174178478526306","0.38735177865612647","1.6753246753246753","orpheus","8.521739130434783","3","1813","1813","18","23","8","13","2","","2","98","","27","0","2","14053","13677","574","0","1665"
"moeller-der-graf-von-walltron-oder-die-subordination","ger000593","Q114711538","Möller","0","Der Graf von Walltron, oder die Subordination","Ein Originaltrauerspiel in fünf Aufzügen","Tragedy","https://books.google.com/books?id=7goAa3sq_BEC&printsec=frontcover","Hagen","Prag","1776","","1776","20","false","0.8207364367658485","0.47368421052631576","1.5368421052631578","winter","9","3","1776","1776","18","20","3","17","0","","1","90","","30","0","5","21893","20496","2299","577","0"
"moeller-sophie-oder-der-gerechte-fuerst","ger000595","Q115398385","Möller","0","Sophie, oder der gerechte Fürst","Ein Schauspiel in drey Aufzügen","","https://books.google.com/books?id=_CNdAAAAcAAJ&printsec=frontcover","Böhme","Leipzig","1777","","1777","23","false","0.8480368878067087","0.3794466403162055","1.7509881422924902","sophie","8.347826086956522","3","","1777","17","23","6","17","0","","1","96","","21","0","3","16554","15605","2516","524","0"
"moeser-die-tugend-auf-der-schaubuehne","ger000481","Q84606039","Möser","0","Die Tugend auf der Schaubühne; oder: Harlekin's Heirath","Ein Nachspiel in einem Aufzuge","","http://www.textgridrep.org/textgrid:sj74.0","","","","","1763","7","false","0.8857142857142858","0.7142857142857143","1.2857142857142858","harlekin|peter","4.285714285714286","2","","1798","6","7","2","5","0","","1","15","1763","17","0","1","7080","6935","258","305","0"
"moritz-blunt-oder-der-gast","ger000528","Q105729385","Moritz","0","Blunt oder der Gast","Ein Schauspiel in einem Aufzuge","","https://books.google.com/books?id=jBZaAAAAcAAJ&printsec=frontcover","","","","","1781","6","false","1","1","1","several characters","5","1","","1781","5","6","3","3","0","","1","15","","5","0","0","6526","6300","372","184","0"
"mosenthal-das-goldene-kreuz","ger000454","Q10861061","Mosenthal","0","Das goldene Kreuz","Oper in zwei Aufzügen","","http://www.textgridrep.org/textgrid:sj6f.0","","","","","1875","10","true","0.9166666666666666","0.8666666666666667","1.1333333333333333","several characters","7.8","2","1875","","9","10","4","5","1","","1","39","","14","4","2","9422","8958","1156","199","831"
"mosenthal-die-koenigin-von-saba","ger000036","Q841406","Mosenthal","0","Die Königin von Saba","Oper in vier Aufzügen","","http://www.textgridrep.org/textgrid:sj68.0","","","","","1875","14","true","0.9130230880230881","0.7582417582417582","1.2527472527472527","several characters","9.857142857142858","3","1875","","12","14","4","8","2","","1","69","","22","9","4","7308","6242","2440","0","831"
"mosenthal-die-lustigen-weiber-von-windsor","ger000334","Q615663","Mosenthal","0","Die lustigen Weiber von Windsor","Komisch-phantastische Oper in drei Aufzügen","","http://www.textgridrep.org/textgrid:sj6g.0","","","","","1849","22","true","0.882860692486361","0.3852813852813853","1.7272727272727273","falstaff","8.090909090909092","3","1849","","18","22","3","12","7","","1","89","","43","16","3","12183","11475","2303","204","1088"
"moser-das-stiftungsfest","ger000457","Q56379310","Moser","0","Das Stiftungsfest","Schwank in 3 Aufzügen","Comedy","http://www.textgridrep.org/textgrid:sj6v.0","","","","","1862","11","false","0.9128427128427127","0.8","1.2","ludmilla","8","2","","1862","10","11","3","8","0","","1","44","","52","0","3","19972","19570","2438","1334","0"
"moser-krieg-oder-frieden","ger000315","Q56379343","Moser","0","Krieg oder Frieden?","Dramatische Bagatelle in einem Akt","","http://www.textgridrep.org/textgrid:sj6r.0","","","","","1859","8","false","0.7107142857142856","0.4642857142857143","1.5357142857142858","johann","3.25","2","1859","1859","7","8","2","6","0","","1","13","","19","0","0","5237","4962","612","265","0"
"muehsam-judas","ger000020","Q56191990","Mühsam","0","Judas","Arbeiterdrama in fünf Akten","","http://www.textgridrep.org/textgrid:sjhr.0","","","","","1921","34","false","0.9159013028988693","0.7789661319073083","1.2210338680926915","several characters","25.705882352941178","2","","1921","33","34","10","22","2","","1","437","1920","5","0","5","32416","31430","4046","1862","4"
"muehsam-staatsraeson","ger000229","Q56191992","Mühsam","0","Staatsräson","Ein Denkmal für Sacco und Vanzetti","","http://www.textgridrep.org/textgrid:sjpt.0","","","","","1928","62","false","0.9036184249385987","0.27075621364357483","1.7667900581702802","rosa","16.516129032258064","3","1929","1928","57","62","12","46","4","","1","512","","15","0","0","24805","24479","1294","898","40"
"muellner-der-neun-und-zwanzigste-februar","ger000506","Q98544670","Müllner","0","Der neun und zwanzigste Februar","Trauerspiel in einem Akt","Tragedy","https://books.google.com/books?id=iNf_1Uc_1LgC&pg=PA19","","","","","1812","4","false","1","1","1","several characters","3","1","1812","1815","3","4","1","3","0","","1","6","","9","0","0","8611","6047","788","6","1012"
"muellner-die-schuld","ger000360","Q1216076","Müllner","0","Die Schuld","Trauerspiel in vier Akten","Tragedy","http://www.textgridrep.org/textgrid:ssrf.0","","","","","1813","8","false","0.7285714285714285","0.5714285714285714","1.4285714285714286","elvire","4","2","1813","1816","7","8","2","6","0","","1","16","","28","1","4","16373","15877","2279","0","2833"
"muellner-koenig-yngurd","ger000261","Q56191998","Müllner","0","König Yngurd","Trauerspiel in fünf Akten","Tragedy","http://www.textgridrep.org/textgrid:ssrb.0","","","","","1817","37","false","0.8101678643440657","0.2732732732732733","1.864864864864865","alf","9.837837837837839","3","1817","1817","27","37","3","28","6","","1","182","","47","0","5","30473","28174","3682","0","3598"
"musil-die-schwaermer","ger000475","Q42743294","Musil","0","Die Schwärmer","Schauspiel in drei Aufzügen","","https://www.projekt-gutenberg.org/musil/schwaerm/index.html","","","","","1921","7","false","1","1","1","several characters","6","1","1929","1921","6","7","3","4","0","","1","21","1920","3","0","3","36376","34754","4373","1298","0"
"mylius-die-schaeferinsel","ger000007","Q56191997","Mylius","0","Die Schäferinsel","Ein Lustspiel in drey Aufzügen","Comedy","http://www.textgridrep.org/textgrid:st5r.0","","","","","1749","8","false","1","1","1","several characters","7","1","","1749","7","8","3","5","0","","1","28","","30","0","3","12301","12042","508","0","1588"
"nestroy-das-haus-der-temperamente","ger000341","Q1168809","Nestroy","0","Das Haus der Temperamente","Posse mit Gesang in zwei Akten","Comedy","http://www.textgridrep.org/textgrid:strx.0","","","","","1837","43","false","0.6912222134877224","0.18272425249169436","2.401219512195122","schlankel","7.674418604651163","5","1837","1891","23","43","16","24","3","","3","165","1837","605","2","2","28851","26657","6975","1587","145"
"nestroy-das-maedl-aus-der-vorstadt","ger000200","Q1169908","Nestroy","0","Das Mädl aus der Vorstadt oder Ehrlich währt am längsten","Posse in drei Aufzügen","Comedy","http://www.textgridrep.org/textgrid:str5.0","","","","","1841","15","false","0.8088888888888888","0.5428571428571428","1.6095238095238096","schnoferl","7.6","3","1841","1845","12","15","7","6","2","","1","57","1841","60","2","3","20948","20308","2566","1110","182"
